TXNAME,SYMBOL
ENSMUST00000173058.7,Kcnq5
ENSMUST00000173404.1,Kcnq5
ENSMUST00000174183.7,Kcnq5
ENSMUST00000134505.1,Kcnq5
ENSMUST00000159747.8,Arhgef4
ENSMUST00000162599.7,Arhgef4
ENSMUST00000047664.15,Arhgef4
ENSMUST00000160855.1,Arhgef4
ENSMUST00000159059.1,Arhgef4
ENSMUST00000159021.8,Arhgef4
ENSMUST00000162760.7,Arhgef4
ENSMUST00000152654.2,Plekhb2
ENSMUST00000027297.10,Plekhb2
ENSMUST00000156687.7,Plekhb2
ENSMUST00000010597.9,Kansl3
ENSMUST00000185912.6,Kansl3
ENSMUST00000185621.2,Kansl3
ENSMUST00000186470.1,Kansl3
ENSMUST00000188528.6,Kansl3
ENSMUST00000188957.1,Kansl3
ENSMUST00000187628.1,Kansl3
ENSMUST00000188961.6,Kansl3
ENSMUST00000185614.1,Kansl3
ENSMUST00000160084.1,Actr1b
ENSMUST00000160043.1,Actr1b
ENSMUST00000162662.1,Actr1b
ENSMUST00000162684.2,Actr1b
ENSMUST00000159448.7,Actr1b
ENSMUST00000043951.9,Actr1b
ENSMUST00000159675.1,Actr1b
ENSMUST00000192548.5,Eif5b
ENSMUST00000027252.7,Eif5b
ENSMUST00000193806.5,Eif5b
ENSMUST00000195664.1,Eif5b
ENSMUST00000193151.5,Eif5b
ENSMUST00000192294.1,Slc9a2
ENSMUST00000027231.12,Slc9a2
ENSMUST00000192345.1,Slc9a2
ENSMUST00000238593.1,Dnah7b
ENSMUST00000069293.9,Dnah7b
ENSMUST00000238212.1,Dnah7b
ENSMUST00000190792.1,Dnah7b
ENSMUST00000187548.1,Dnah7b
ENSMUST00000185557.1,Dnah7b
ENSMUST00000185879.1,Dnah7b
ENSMUST00000141226.2,Slc39a10
ENSMUST00000185520.1,Slc39a10
ENSMUST00000027131.5,Slc39a10
ENSMUST00000186852.1,Slc39a10
ENSMUST00000165859.7,Nemp2
ENSMUST00000188507.6,Nemp2
ENSMUST00000185483.6,Nemp2
ENSMUST00000190108.6,Nemp2
ENSMUST00000185790.6,Nemp2
ENSMUST00000186903.6,Nemp2
ENSMUST00000190452.6,Nemp2
ENSMUST00000191076.1,Nemp2
ENSMUST00000161552.1,Hibch
ENSMUST00000159431.1,Hibch
ENSMUST00000162609.1,Hibch
ENSMUST00000159352.7,Hibch
ENSMUST00000161125.7,Hibch
ENSMUST00000044478.6,Hibch
ENSMUST00000027267.13,Pms1
ENSMUST00000133358.1,Pms1
ENSMUST00000135246.7,Pms1
ENSMUST00000142922.1,Pms1
ENSMUST00000128337.7,Pms1
ENSMUST00000126590.1,Pms1
ENSMUST00000126412.1,Pms1
ENSMUST00000135746.7,Ormdl1
ENSMUST00000027266.3,Ormdl1
ENSMUST00000190734.1,Ormdl1
ENSMUST00000042986.9,Plcl1
ENSMUST00000187059.1,Plcl1
ENSMUST00000123965.7,Stradb
ENSMUST00000147637.7,Stradb
ENSMUST00000123301.7,Stradb
ENSMUST00000153990.7,Stradb
ENSMUST00000114296.7,Stradb
ENSMUST00000152318.1,Stradb
ENSMUST00000027185.10,Stradb
ENSMUST00000078874.13,Mpp4
ENSMUST00000114275.8,Mpp4
ENSMUST00000191200.6,Mpp4
ENSMUST00000186477.1,Mpp4
ENSMUST00000188494.6,Mpp4
ENSMUST00000066374.13,Mpp4
ENSMUST00000187825.6,Mpp4
ENSMUST00000189743.6,Mpp4
ENSMUST00000186790.1,Mpp4
ENSMUST00000189884.6,Mpp4
ENSMUST00000165066.7,Ino80d
ENSMUST00000133236.7,Ino80d
ENSMUST00000153992.1,Ino80d
ENSMUST00000172416.7,Ino80d
ENSMUST00000137511.7,Ino80d
ENSMUST00000097718.8,Ino80d
ENSMUST00000188370.6,Ndufs1
ENSMUST00000027111.14,Ndufs1
ENSMUST00000185412.6,Ndufs1
ENSMUST00000189664.1,Ndufs1
ENSMUST00000185827.6,Ndufs1
ENSMUST00000185732.6,Ndufs1
ENSMUST00000187835.1,Ndufs1
ENSMUST00000187756.6,Ndufs1
ENSMUST00000168099.8,Ndufs1
ENSMUST00000140612.1,Ndufs1
ENSMUST00000185847.1,Ndufs1
ENSMUST00000187170.6,Ccnyl1
ENSMUST00000187638.6,Ccnyl1
ENSMUST00000094898.4,Ccnyl1
ENSMUST00000114077.7,Ccnyl1
ENSMUST00000027144.7,Cps1
ENSMUST00000053389.4,Cxcr1
ENSMUST00000077985.3,Gpbar1
ENSMUST00000190008.1,Aamp
ENSMUST00000178235.7,Aamp
ENSMUST00000006462.13,Aamp
ENSMUST00000191258.1,Aamp
ENSMUST00000186833.1,Aamp
ENSMUST00000187046.1,Aamp
ENSMUST00000141175.1,Ctdsp1
ENSMUST00000152659.1,Ctdsp1
ENSMUST00000027367.13,Ctdsp1
ENSMUST00000188873.6,Retreg2
ENSMUST00000097694.10,Retreg2
ENSMUST00000187901.1,Retreg2
ENSMUST00000188977.1,Retreg2
ENSMUST00000190240.6,Retreg2
ENSMUST00000189650.6,Retreg2
ENSMUST00000186037.6,Retreg2
ENSMUST00000189345.1,Retreg2
ENSMUST00000185606.2,Dner
ENSMUST00000049126.12,Dner
ENSMUST00000191306.1,Dner
ENSMUST00000191546.2,Dner
ENSMUST00000086975.5,Gpr55
ENSMUST00000188695.1,B3gnt7
ENSMUST00000113306.3,B3gnt7
ENSMUST00000174846.7,Gigyf2
ENSMUST00000164992.8,Gigyf2
ENSMUST00000027475.14,Gigyf2
ENSMUST00000174535.1,Gigyf2
ENSMUST00000174334.7,Gigyf2
ENSMUST00000173235.7,Gigyf2
ENSMUST00000172976.1,Gigyf2
ENSMUST00000172794.7,Gigyf2
ENSMUST00000174583.7,Gigyf2
ENSMUST00000173148.1,Gigyf2
ENSMUST00000172736.7,Gigyf2
ENSMUST00000173173.7,Gigyf2
ENSMUST00000172964.7,Gigyf2
ENSMUST00000174501.7,Gigyf2
ENSMUST00000173850.7,Gigyf2
ENSMUST00000174671.7,Gigyf2
ENSMUST00000174482.1,Gigyf2
ENSMUST00000173152.1,Gigyf2
ENSMUST00000172776.1,Gigyf2
ENSMUST00000174605.1,Gigyf2
ENSMUST00000173663.1,Gigyf2
ENSMUST00000173636.1,Gigyf2
ENSMUST00000190243.1,Dgkd
ENSMUST00000191589.1,Dgkd
ENSMUST00000185260.6,Dgkd
ENSMUST00000027517.13,Dgkd
ENSMUST00000189448.1,Dgkd
ENSMUST00000189726.1,Dgkd
ENSMUST00000190061.6,Dgkd
ENSMUST00000040783.10,Usp40
ENSMUST00000188332.6,Usp40
ENSMUST00000187758.6,Usp40
ENSMUST00000189586.1,Usp40
ENSMUST00000186670.1,Usp40
ENSMUST00000186315.1,Usp40
ENSMUST00000189409.6,Usp40
ENSMUST00000176156.1,Espnl
ENSMUST00000088904.9,Espnl
ENSMUST00000190998.1,Erfe
ENSMUST00000086861.11,Erfe
ENSMUST00000122402.2,Farp2
ENSMUST00000120301.7,Farp2
ENSMUST00000071985.5,Slco4c1
ENSMUST00000042509.12,Ppip5k2
ENSMUST00000137758.1,Ppip5k2
ENSMUST00000152788.1,Ppip5k2
ENSMUST00000171129.7,Ppip5k2
ENSMUST00000191556.1,Ppip5k2
ENSMUST00000112845.7,Ppip5k2
ENSMUST00000186807.6,Relch
ENSMUST00000189091.6,Relch
ENSMUST00000191150.1,Relch
ENSMUST00000086721.9,Relch
ENSMUST00000190501.6,Relch
ENSMUST00000190459.6,Relch
ENSMUST00000039173.12,Relch
ENSMUST00000185692.6,Relch
ENSMUST00000188969.1,Relch
ENSMUST00000191293.6,Relch
ENSMUST00000188588.1,Relch
ENSMUST00000185750.1,Relch
ENSMUST00000186983.6,Zcchc2
ENSMUST00000188954.6,Zcchc2
ENSMUST00000119166.7,Zcchc2
ENSMUST00000118196.7,Zcchc2
ENSMUST00000131830.2,Zcchc2
ENSMUST00000094626.4,Cdh19
ENSMUST00000187555.1,Cdh19
ENSMUST00000062672.6,Rpp38
ENSMUST00000100463.9,Dclre1c
ENSMUST00000061852.11,Dclre1c
ENSMUST00000132565.7,Dclre1c
ENSMUST00000102988.9,Dclre1c
ENSMUST00000146027.7,Dclre1c
ENSMUST00000152468.1,Dclre1c
ENSMUST00000115066.7,Dclre1c
ENSMUST00000131433.1,Dclre1c
ENSMUST00000129657.1,Dclre1c
ENSMUST00000132566.1,Cdnf
ENSMUST00000140610.7,Cdnf
ENSMUST00000036350.2,Cdnf
ENSMUST00000044009.13,Camk1d
ENSMUST00000114987.3,Camk1d
ENSMUST00000130470.1,Camk1d
ENSMUST00000155927.1,Camk1d
ENSMUST00000054254.11,Proser2
ENSMUST00000114942.8,Proser2
ENSMUST00000194054.1,Proser2
ENSMUST00000126551.1,Proser2
ENSMUST00000061545.6,C1ql3
ENSMUST00000080453.7,Tbpl2
ENSMUST00000153338.1,Tbpl2
ENSMUST00000081869.6,Tor4a
ENSMUST00000142857.1,Tor4a
ENSMUST00000137920.1,Tor4a
ENSMUST00000145607.1,Tubb4b
ENSMUST00000043584.4,Tubb4b
ENSMUST00000104998.4,Tmem203
ENSMUST00000028337.6,Lrrc26
ENSMUST00000136245.7,Man1b1
ENSMUST00000042390.4,Man1b1
ENSMUST00000131826.1,Man1b1
ENSMUST00000149464.7,Man1b1
ENSMUST00000152245.1,Man1b1
ENSMUST00000126210.1,Man1b1
ENSMUST00000151131.7,Uap1l1
ENSMUST00000131025.1,Uap1l1
ENSMUST00000102925.3,Uap1l1
ENSMUST00000138985.7,Uap1l1
ENSMUST00000152537.1,Uap1l1
ENSMUST00000146226.1,Uap1l1
ENSMUST00000125710.7,Paxx
ENSMUST00000124172.1,Paxx
ENSMUST00000132561.7,Paxx
ENSMUST00000128560.1,Paxx
ENSMUST00000123986.1,Paxx
ENSMUST00000151239.1,Paxx
ENSMUST00000138079.7,Paxx
ENSMUST00000132596.7,Paxx
ENSMUST00000114261.8,Paxx
ENSMUST00000135915.7,Paxx
ENSMUST00000141613.7,Paxx
ENSMUST00000130130.7,Paxx
ENSMUST00000133919.7,Paxx
ENSMUST00000140635.7,Rabl6
ENSMUST00000058137.8,Rabl6
ENSMUST00000150206.7,Rabl6
ENSMUST00000146012.7,Rabl6
ENSMUST00000140785.1,Rabl6
ENSMUST00000135084.1,Rabl6
ENSMUST00000143855.1,Rabl6
ENSMUST00000140778.1,Rabl6
ENSMUST00000128942.1,Rabl6
ENSMUST00000077667.3,Obp2a
ENSMUST00000091278.5,Lcn11
ENSMUST00000076989.6,Sohlh1
ENSMUST00000199269.1,Kcnt1
ENSMUST00000114172.5,Kcnt1
ENSMUST00000150788.5,Kcnt1
ENSMUST00000171268.7,Kcnt1
ENSMUST00000200434.4,Kcnt1
ENSMUST00000145544.5,Kcnt1
ENSMUST00000198204.4,Kcnt1
ENSMUST00000114170.7,Kcnt1
ENSMUST00000114176.8,Kcnt1
ENSMUST00000037580.12,Kcnt1
ENSMUST00000197917.4,Kcnt1
ENSMUST00000138568.7,Kcnt1
ENSMUST00000128502.2,Kcnt1
ENSMUST00000153001.2,Kcnt1
ENSMUST00000131529.5,Kcnt1
ENSMUST00000091268.10,Camsap1
ENSMUST00000114167.8,Camsap1
ENSMUST00000143977.7,Camsap1
ENSMUST00000183461.7,Camsap1
ENSMUST00000134054.7,Camsap1
ENSMUST00000134970.7,Camsap1
ENSMUST00000148146.1,Camsap1
ENSMUST00000127823.1,Camsap1
ENSMUST00000134882.7,Camsap1
ENSMUST00000151593.7,Camsap1
ENSMUST00000142028.1,Camsap1
ENSMUST00000139937.1,Camsap1
ENSMUST00000091263.11,Qsox2
ENSMUST00000036187.8,Qsox2
ENSMUST00000149850.7,Snapc4
ENSMUST00000125789.1,Snapc4
ENSMUST00000136054.1,Snapc4
ENSMUST00000035427.10,Snapc4
ENSMUST00000124843.1,Snapc4
ENSMUST00000148024.1,Snapc4
ENSMUST00000123934.1,Snapc4
ENSMUST00000149316.7,Snapc4
ENSMUST00000114115.8,Snapc4
ENSMUST00000135171.1,Snapc4
ENSMUST00000155643.1,Snapc4
ENSMUST00000133778.7,Snapc4
ENSMUST00000150121.1,Snapc4
ENSMUST00000144871.1,Snapc4
ENSMUST00000154486.7,Sec16a
ENSMUST00000148306.1,Sec16a
ENSMUST00000153996.1,Sec16a
ENSMUST00000155252.1,Sec16a
ENSMUST00000149010.1,Sec16a
ENSMUST00000156442.7,Sec16a
ENSMUST00000114082.8,Sec16a
ENSMUST00000091252.4,Sec16a
ENSMUST00000064244.10,Rexo4
ENSMUST00000136710.1,Rexo4
ENSMUST00000114020.9,Rexo4
ENSMUST00000123126.1,Rexo4
ENSMUST00000145546.1,Rexo4
ENSMUST00000128401.1,Rexo4
ENSMUST00000139635.1,Rexo4
ENSMUST00000135752.1,Rexo4
ENSMUST00000128130.1,Rexo4
ENSMUST00000102890.10,Slc2a6
ENSMUST00000145742.7,Slc2a6
ENSMUST00000129835.7,Slc2a6
ENSMUST00000045702.5,Slc2a6
ENSMUST00000135725.1,Slc2a6
ENSMUST00000153388.1,Slc2a6
ENSMUST00000028172.1,Gbgt1
ENSMUST00000127958.7,Gbgt1
ENSMUST00000163121.7,Gbgt1
ENSMUST00000147779.7,Ddx31
ENSMUST00000113853.2,Ddx31
ENSMUST00000147071.1,Ddx31
ENSMUST00000152685.1,Ddx31
ENSMUST00000177467.7,Trub2
ENSMUST00000175644.1,Trub2
ENSMUST00000177133.7,Trub2
ENSMUST00000113807.9,Trub2
ENSMUST00000156846.7,Trub2
ENSMUST00000048044.11,Trub2
ENSMUST00000176167.1,Trub2
ENSMUST00000148120.1,Trub2
ENSMUST00000113803.7,Trub2
ENSMUST00000176312.7,Trub2
ENSMUST00000143616.7,Coq4
ENSMUST00000142694.1,Coq4
ENSMUST00000028137.9,Coq4
ENSMUST00000148791.1,Coq4
ENSMUST00000176348.7,Coq4
ENSMUST00000138233.1,Coq4
ENSMUST00000139128.1,Zer1
ENSMUST00000044751.13,Zer1
ENSMUST00000113677.2,Zer1
ENSMUST00000131858.1,Zer1
ENSMUST00000149818.1,Zer1
ENSMUST00000154231.7,Zer1
ENSMUST00000133354.1,Zer1
ENSMUST00000152068.1,Zer1
ENSMUST00000152285.1,Zer1
ENSMUST00000136630.7,Spout1
ENSMUST00000142669.7,Spout1
ENSMUST00000127309.7,Spout1
ENSMUST00000137656.1,Spout1
ENSMUST00000146466.7,Spout1
ENSMUST00000100220.4,Spout1
ENSMUST00000144093.7,Spout1
ENSMUST00000125141.1,Spout1
ENSMUST00000133877.7,Phyhd1
ENSMUST00000150695.7,Phyhd1
ENSMUST00000139719.7,Phyhd1
ENSMUST00000113643.7,Phyhd1
ENSMUST00000154988.1,Phyhd1
ENSMUST00000127689.7,Phyhd1
ENSMUST00000138254.7,Phyhd1
ENSMUST00000085290.3,Phyhd1
ENSMUST00000091132.12,Phyhd1
ENSMUST00000113645.7,Phyhd1
ENSMUST00000154647.7,Phyhd1
ENSMUST00000147204.7,Phyhd1
ENSMUST00000129512.1,Phyhd1
ENSMUST00000100219.4,Dolk
ENSMUST00000113634.2,Nup188
ENSMUST00000143119.2,Nup188
ENSMUST00000133603.1,Nup188
ENSMUST00000133421.1,Nup188
ENSMUST00000156023.7,Nup188
ENSMUST00000138666.7,Nup188
ENSMUST00000148969.7,Nup188
ENSMUST00000064447.11,Nup188
ENSMUST00000113620.9,Sh3glb2
ENSMUST00000151354.7,Sh3glb2
ENSMUST00000142689.1,Sh3glb2
ENSMUST00000163668.2,Sh3glb2
ENSMUST00000113621.9,Sh3glb2
ENSMUST00000100215.10,Sh3glb2
ENSMUST00000028214.14,Sh3glb2
ENSMUST00000140899.7,Sh3glb2
ENSMUST00000140801.7,Sh3glb2
ENSMUST00000146400.7,Sh3glb2
ENSMUST00000142720.1,Sh3glb2
ENSMUST00000139963.1,Sh3glb2
ENSMUST00000128387.7,Sh3glb2
ENSMUST00000151145.7,Sh3glb2
ENSMUST00000156325.1,BC005624
ENSMUST00000152007.1,BC005624
ENSMUST00000028205.9,BC005624
ENSMUST00000137156.1,Exosc2
ENSMUST00000125883.7,Exosc2
ENSMUST00000192043.1,Exosc2
ENSMUST00000149094.7,Exosc2
ENSMUST00000038474.13,Exosc2
ENSMUST00000146135.1,Exosc2
ENSMUST00000057407.2,Qrfp
ENSMUST00000153096.1,Nup214
ENSMUST00000130975.1,Nup214
ENSMUST00000129496.1,Nup214
ENSMUST00000138012.1,Nup214
ENSMUST00000126301.2,Nup214
ENSMUST00000130185.1,Nup214
ENSMUST00000146138.2,Nup214
ENSMUST00000123062.1,Nup214
ENSMUST00000065398.12,Nup214
ENSMUST00000124455.1,Nup214
ENSMUST00000152791.3,Nup214
ENSMUST00000057423.5,Plpp7
ENSMUST00000146502.1,Plpp7
ENSMUST00000140762.1,Plpp7
ENSMUST00000132459.7,Prrc2b
ENSMUST00000069817.14,Prrc2b
ENSMUST00000128936.1,Prrc2b
ENSMUST00000123270.7,Prrc2b
ENSMUST00000036691.13,Prrc2b
ENSMUST00000142219.1,Prrc2b
ENSMUST00000141053.1,Prrc2b
ENSMUST00000129626.7,Prrc2b
ENSMUST00000156313.7,Prrc2b
ENSMUST00000140015.7,Prrc2b
ENSMUST00000113310.8,Slc25a25
ENSMUST00000052119.13,Slc25a25
ENSMUST00000128611.3,Slc25a25
ENSMUST00000143092.1,Slc25a25
ENSMUST00000153782.1,Slc25a25
ENSMUST00000136361.7,Slc25a25
ENSMUST00000153886.6,Slc25a25
ENSMUST00000028160.14,Slc25a25
ENSMUST00000113308.7,Slc25a25
ENSMUST00000127961.2,Slc25a25
ENSMUST00000113307.8,Slc25a25
ENSMUST00000124980.1,Pip5kl1
ENSMUST00000100188.2,Pip5kl1
ENSMUST00000055304.13,Pip5kl1
ENSMUST00000102813.1,Cfap157
ENSMUST00000150918.1,Cfap157
ENSMUST00000138781.1,Niban2
ENSMUST00000150875.1,Niban2
ENSMUST00000125347.1,Niban2
ENSMUST00000028135.14,Niban2
ENSMUST00000151607.1,Niban2
ENSMUST00000154514.7,Niban2
ENSMUST00000127321.7,Lrsam1
ENSMUST00000195776.1,Lrsam1
ENSMUST00000124492.7,Lrsam1
ENSMUST00000191838.5,Lrsam1
ENSMUST00000133832.7,Lrsam1
ENSMUST00000147528.7,Lrsam1
ENSMUST00000195713.1,Lrsam1
ENSMUST00000145578.7,Lrsam1
ENSMUST00000028132.13,Lrsam1
ENSMUST00000113200.7,Lrsam1
ENSMUST00000145699.1,Lrsam1
ENSMUST00000138933.7,Mapkap1
ENSMUST00000149383.7,Mapkap1
ENSMUST00000124443.7,Mapkap1
ENSMUST00000147337.7,Mapkap1
ENSMUST00000141253.1,Mapkap1
ENSMUST00000137021.1,Mapkap1
ENSMUST00000129633.1,Mapkap1
ENSMUST00000113124.7,Mapkap1
ENSMUST00000113126.2,Mapkap1
ENSMUST00000156967.7,Mapkap1
ENSMUST00000113123.7,Mapkap1
ENSMUST00000118108.1,Rabepk
ENSMUST00000145903.7,Rabepk
ENSMUST00000140663.7,Rabepk
ENSMUST00000047963.6,Rabepk
ENSMUST00000141099.1,Rabepk
ENSMUST00000113086.8,Rabepk
ENSMUST00000144113.1,Rabepk
ENSMUST00000202899.3,Gsn
ENSMUST00000142324.7,Gsn
ENSMUST00000124323.4,Gsn
ENSMUST00000139867.4,Gsn
ENSMUST00000028239.7,Gsn
ENSMUST00000202990.3,Gsn
ENSMUST00000201185.3,Gsn
ENSMUST00000100146.4,Olfr358
ENSMUST00000133434.7,Rabgap1
ENSMUST00000066055.9,Rabgap1
ENSMUST00000061179.11,Rabgap1
ENSMUST00000148470.7,Rabgap1
ENSMUST00000159092.1,Rabgap1
ENSMUST00000112920.1,Rabgap1
ENSMUST00000153145.7,Rabgap1
ENSMUST00000130601.1,Rabgap1
ENSMUST00000130472.7,Dennd1a
ENSMUST00000126889.7,Dennd1a
ENSMUST00000143095.7,Dennd1a
ENSMUST00000142813.1,Dennd1a
ENSMUST00000136116.1,Dennd1a
ENSMUST00000128492.2,Dennd1a
ENSMUST00000102787.9,Dennd1a
ENSMUST00000140552.7,Dennd1a
ENSMUST00000150896.7,Dennd1a
ENSMUST00000136460.1,Dennd1a
ENSMUST00000100127.8,Gtdc1
ENSMUST00000154744.7,Gtdc1
ENSMUST00000112810.7,Gtdc1
ENSMUST00000143766.7,Gtdc1
ENSMUST00000133442.1,Gtdc1
ENSMUST00000134813.1,Gtdc1
ENSMUST00000129240.7,Gtdc1
ENSMUST00000049051.12,Gtdc1
ENSMUST00000148786.1,Gtdc1
ENSMUST00000143333.1,Gtdc1
ENSMUST00000148279.7,Gtdc1
ENSMUST00000146694.7,Gtdc1
ENSMUST00000130991.7,Gtdc1
ENSMUST00000152485.1,Epc2
ENSMUST00000092123.10,Epc2
ENSMUST00000119159.1,Gm13498
ENSMUST00000028175.6,Cytip
ENSMUST00000146545.7,Cytip
ENSMUST00000151785.1,Cytip
ENSMUST00000144117.7,Cytip
ENSMUST00000148764.7,Cytip
ENSMUST00000131443.7,Cytip
ENSMUST00000134708.1,Ccdc148
ENSMUST00000131959.1,Ccdc148
ENSMUST00000077687.5,Ccdc148
ENSMUST00000226455.1,Ccdc148
ENSMUST00000123908.7,Pkp4
ENSMUST00000168631.7,Pkp4
ENSMUST00000102754.10,Pkp4
ENSMUST00000124725.1,Pkp4
ENSMUST00000037903.14,Pkp4
ENSMUST00000183625.7,Pkp4
ENSMUST00000183359.7,Pkp4
ENSMUST00000122888.7,Pkp4
ENSMUST00000151452.7,Pkp4
ENSMUST00000126749.1,Pkp4
ENSMUST00000124127.1,Pkp4
ENSMUST00000184332.7,Pkp4
ENSMUST00000184705.7,Pkp4
ENSMUST00000112577.7,Pkp4
ENSMUST00000028257.2,Gca
ENSMUST00000148083.1,Gca
ENSMUST00000137117.1,4933409G03Rik
ENSMUST00000102713.10,4933409G03Rik
ENSMUST00000100050.3,Klhl41
ENSMUST00000142839.1,Ppig
ENSMUST00000128506.1,Ppig
ENSMUST00000143954.1,Ppig
ENSMUST00000124810.7,Ppig
ENSMUST00000134500.1,Ppig
ENSMUST00000146234.7,Ppig
ENSMUST00000090858.9,Ppig
ENSMUST00000134424.7,Ppig
ENSMUST00000125105.7,Ppig
ENSMUST00000144652.1,Ppig
ENSMUST00000040915.14,Ppig
ENSMUST00000038584.8,Tlk1
ENSMUST00000135128.7,Tlk1
ENSMUST00000132542.7,Tlk1
ENSMUST00000141707.1,Tlk1
ENSMUST00000152738.1,Tlk1
ENSMUST00000133734.7,Tlk1
ENSMUST00000124629.1,Tlk1
ENSMUST00000112186.8,Mettl8
ENSMUST00000148876.7,Mettl8
ENSMUST00000149181.7,Mettl8
ENSMUST00000124781.1,Mettl8
ENSMUST00000121586.7,Mettl8
ENSMUST00000140293.1,Mettl8
ENSMUST00000112179.8,Mettl8
ENSMUST00000124208.1,Mettl8
ENSMUST00000090849.5,Mettl8
ENSMUST00000100037.8,Mettl8
ENSMUST00000124273.1,Mettl8
ENSMUST00000148249.7,Pdk1
ENSMUST00000134362.7,Pdk1
ENSMUST00000151358.7,Pdk1
ENSMUST00000129887.1,Pdk1
ENSMUST00000129427.1,Pdk1
ENSMUST00000006669.5,Pdk1
ENSMUST00000152696.7,Pdk1
ENSMUST00000156036.7,Pdk1
ENSMUST00000111996.7,Atp5g3
ENSMUST00000131045.1,Atp5g3
ENSMUST00000018914.2,Atp5g3
ENSMUST00000155474.1,Atp5g3
ENSMUST00000142768.7,Atp5g3
ENSMUST00000177204.1,Agps
ENSMUST00000176973.1,Agps
ENSMUST00000175646.1,Agps
ENSMUST00000176056.1,Agps
ENSMUST00000176626.2,Agps
ENSMUST00000047232.13,Agps
ENSMUST00000111952.8,Agps
ENSMUST00000139021.1,Sestd1
ENSMUST00000102660.7,Sestd1
ENSMUST00000102659.1,Sestd1
ENSMUST00000145366.1,Sestd1
ENSMUST00000156830.7,Cerkl
ENSMUST00000153602.7,Cerkl
ENSMUST00000156731.7,Cerkl
ENSMUST00000147402.1,Cerkl
ENSMUST00000130499.1,Cerkl
ENSMUST00000152413.1,Cerkl
ENSMUST00000123859.7,Cerkl
ENSMUST00000143974.1,Cerkl
ENSMUST00000099974.9,Cerkl
ENSMUST00000143602.7,Cerkl
ENSMUST00000152549.7,Cerkl
ENSMUST00000128608.1,A130030D18Rik
ENSMUST00000035840.5,Zdhhc5
ENSMUST00000125690.1,Zdhhc5
ENSMUST00000138171.1,Zdhhc5
ENSMUST00000111616.2,P2rx3
ENSMUST00000111613.7,P2rx3
ENSMUST00000145285.1,P2rx3
ENSMUST00000028465.13,P2rx3
ENSMUST00000139915.1,Tnks1bp1
ENSMUST00000111605.8,Tnks1bp1
ENSMUST00000150200.7,Tnks1bp1
ENSMUST00000048400.3,Tnks1bp1
ENSMUST00000238769.1,Tnks1bp1
ENSMUST00000126309.7,Tnks1bp1
ENSMUST00000148682.1,Tnks1bp1
ENSMUST00000151092.7,Tnks1bp1
ENSMUST00000099923.1,Fads2b
ENSMUST00000055129.5,Olfr1102
ENSMUST00000099723.8,Madd
ENSMUST00000077941.12,Madd
ENSMUST00000111372.7,Madd
ENSMUST00000075269.9,Madd
ENSMUST00000066473.11,Madd
ENSMUST00000111371.7,Madd
ENSMUST00000125321.7,Madd
ENSMUST00000111381.8,Madd
ENSMUST00000111369.7,Madd
ENSMUST00000111370.8,Madd
ENSMUST00000111376.7,Madd
ENSMUST00000130591.7,Madd
ENSMUST00000135910.1,Madd
ENSMUST00000132791.1,Madd
ENSMUST00000146097.1,Madd
ENSMUST00000130395.7,Madd
ENSMUST00000066420.11,Madd
ENSMUST00000140600.1,Madd
ENSMUST00000125227.7,Madd
ENSMUST00000111373.7,Madd
ENSMUST00000150461.7,Madd
ENSMUST00000153688.7,Madd
ENSMUST00000154028.7,Madd
ENSMUST00000156368.1,Madd
ENSMUST00000150517.1,Madd
ENSMUST00000111375.7,Madd
ENSMUST00000099725.8,Madd
ENSMUST00000135715.7,Madd
ENSMUST00000132092.1,1110051M20Rik
ENSMUST00000145573.7,1110051M20Rik
ENSMUST00000139807.7,1110051M20Rik
ENSMUST00000139490.7,1110051M20Rik
ENSMUST00000141262.1,1110051M20Rik
ENSMUST00000064652.13,1110051M20Rik
ENSMUST00000102594.10,1110051M20Rik
ENSMUST00000094835.8,1110051M20Rik
ENSMUST00000151907.1,Lrp4
ENSMUST00000143874.7,Lrp4
ENSMUST00000028689.3,Lrp4
ENSMUST00000123897.7,Lrp4
ENSMUST00000149426.1,Arhgap1
ENSMUST00000154468.7,Arhgap1
ENSMUST00000111329.7,Arhgap1
ENSMUST00000111331.8,Arhgap1
ENSMUST00000139314.7,Arhgap1
ENSMUST00000090614.10,Arhgap1
ENSMUST00000141012.1,Arhgap1
ENSMUST00000111330.2,Arhgap1
ENSMUST00000123702.7,Arhgap1
ENSMUST00000099712.9,Ambra1
ENSMUST00000111317.8,Ambra1
ENSMUST00000124132.7,Ambra1
ENSMUST00000156496.7,Ambra1
ENSMUST00000111316.8,Ambra1
ENSMUST00000142224.1,Ambra1
ENSMUST00000045705.13,Ambra1
ENSMUST00000045699.7,Ambra1
ENSMUST00000133490.1,Ambra1
ENSMUST00000148352.7,Large2
ENSMUST00000176810.7,Large2
ENSMUST00000111284.8,Large2
ENSMUST00000090582.10,Large2
ENSMUST00000176289.7,Large2
ENSMUST00000176774.7,Large2
ENSMUST00000068586.12,Large2
ENSMUST00000130283.8,Large2
ENSMUST00000177273.1,Large2
ENSMUST00000176646.7,Large2
ENSMUST00000176339.1,Large2
ENSMUST00000124428.2,Large2
ENSMUST00000175740.7,Large2
ENSMUST00000176820.7,Large2
ENSMUST00000175851.1,Large2
ENSMUST00000146311.7,Large2
ENSMUST00000176402.1,Large2
ENSMUST00000125276.1,Slc35c1
